fdc_id	kcal	prot	fat	carb	fiber	alc	atwater	desc
172521	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, rabbit, domesticated, composite of cuts, raw
172522	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, rabbit, domesticated, composite of cuts, cooked, roasted
172523	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, squirrel, raw
172524	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, squirrel, cooked, roasted
172525	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, variety meats and by-products, brain, raw
172526	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, variety meats and by-products, brain, cooked, braised
172527	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, variety meats and by-products, heart, raw
172528	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, variety meats and by-products, heart, cooked, braised
172529	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Veal, variety meats and by-products, heart, raw
172530	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Veal, variety meats and by-products, heart, cooked, braised
172531	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, variety meats and by-products, liver, raw
172532	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, variety meats and by-products, liver, cooked, braised
172533	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, variety meats and by-products, liver, cooked, pan-fried
172534	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Veal, variety meats and by-products, liver, raw
172535	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Veal, variety meats and by-products, liver, cooked, braised
172536	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Veal, variety meats and by-products, lungs, cooked, braised
172537	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, variety meats and by-products, mechanically separated, raw
172538	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, variety meats and by-products, pancreas, raw
172539	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, variety meats and by-products, pancreas, cooked, braised
172540	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Veal, variety meats and by-products, spleen, raw
172541	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Veal, variety meats and by-products, spleen, cooked, braised
172542	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Veal, variety meats and by-products, thymus, raw
172543	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Veal, variety meats and by-products, thymus, cooked, braised
172544	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, ground, cooked, broiled
172545	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, choice, raw
172546	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, choice, cooked
172547	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, foreshank, separable lean and fat, trimmed to 1/8" fat, choice, raw
172548	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, leg, shank half, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted
172549	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8" fat, choice, raw
172550	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted
172551	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, loin, separable lean and fat, trimmed to 1/8" fat, choice, raw
172552	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, rib, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted
172553	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8" fat, choice, raw
172554	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8" fat, choice, cooked, braised
172555	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8" fat, choice, cooked, broiled
172556	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, choice, raw
172557	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, choice, cooked, braised
172558	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, choice, cooked, broiled
172559	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted
172560	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8" fat, raw
172561	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8" fat, cooked, roasted
172562	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8" fat, raw
172563	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8" fat, cooked, broiled
172564	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, bison, top sirloin, separable lean only, trimmed to 0" fat, raw
172565	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, bison, ribeye, separable lean only, trimmed to 0" fat, raw
172566	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, bison, shoulder clod, separable lean only, trimmed to 0" fat, raw
172567	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,9.02	Veal, breast, separable fat, cooked
172568	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,9.02	Veal, shank (fore and hind), separable lean and fat, raw
172569	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,9.02	Veal, shank (fore and hind), separable lean and fat, cooked, braised
172570	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,9.02	Veal, shank (fore and hind), separable lean only, raw
172571	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,9.02	Veal, shank (fore and hind), separable lean only, cooked, braised
172572	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, separable fat, raw
172573	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, separable fat, cooked
172574	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8" fat, raw
172575	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8" fat, cooked, braised
172576	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8" fat, raw
172577	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8" fat, cooked, roasted
172578	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8" fat, raw
172579	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8" fat, cooked, roasted
172580	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, leg, shank half, separable lean only, trimmed to 1/8" fat, raw
172581	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean only, trimmed to 1/8" fat, cooked, roasted
172582	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8" fat, raw
172583	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8" fat, cooked, broiled
172584	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean only, trimmed to 1/8" fat, raw
172585	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8" fat, cooked, broiled
172586	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8" fat, raw
172587	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8" fat, cooked, broiled
172588	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8" fat, raw
172589	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8" fat, cooked, grilled
172590	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8" fat, raw
172591	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8" fat, cooked
172592	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only,   trimmed to 1/8" fat, raw
172593	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only, trimmed to 1/8" fat, cooked
172594	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, raw
172595	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, cooked, broiled
172596	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, shoulder, blade, separable lean only, trimmed to 1/8" fat, raw
172597	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Lamb, Australian, imported, fresh, shoulder ,blade, separable lean only, trimmed to 1/8" fat, cooked, broiled
172598	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, bison, chuck, shoulder clod, separable lean only, raw
172599	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, bison, ribeye, separable lean only, 1" steak, cooked, broiled
172600	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, bison, top round, separable lean only, 1" steak, cooked, broiled
172601	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, bison, top round, separable lean only, 1" steak, raw
172602	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, deer, ground, raw
172603	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, deer, ground, cooked, pan-broiled
172604	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, deer, loin, separable lean only, 1" steak, cooked, broiled
172605	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Game meat, deer, shoulder clod, separable lean only, cooked, braised
172606	0.00	0.00	0.00	0.00	0.00	0.00		Veal, Australian, shank, hind, bone-in, separable lean only, raw
172607	0.00	0.00	0.00	0.00	0.00	0.00		Veal, Australian, shank, hind, bone-in, separable lean and fat, raw
172608	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, ground,  85% lean / 15% fat, raw
172609	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, Intermuscular fat, cooked
172610	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, breast, separable lean only, cooked, braised
172611	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, breast, separable lean only, raw
172612	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, chump, boneless, separable lean only, cooked, fast roasted
172613	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, subcutaneous fat, cooked
172614	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, liver, cooked, soaked and fried
172615	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, liver, raw
172616	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, ground lamb, cooked, braised
172617	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, ground lamb, raw
172618	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, testes, cooked, soaked and fried
172619	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, testes, raw
172620	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, tongue - swiss cut, cooked, soaked and simmered
172621	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, tongue - swiss cut, raw
172622	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried
172623	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, tenderloin, separable lean only, raw
172624	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, loin saddle, separable lean only, cooked, fast roasted
172625	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, loin saddle, separable lean only, raw
172626	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, neck chops, separable lean only, cooked, braised
172627	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, cooked, slow roasted
172628	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, raw
172629	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, rack - fully frenched, separable lean only, cooked, fast roasted
172630	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, flap, boneless, separable lean and fat, cooked, braised
172631	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, flap, boneless, separable lean and fat, raw
172632	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, hind-shank, separable lean and fat, cooked, braised
172633	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, hind-shank, separable lean and fat, raw
172634	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, loin, boneless, separable lean and fat, cooked, fast roasted
172635	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, loin, boneless, separable lean and fat, raw
172636	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, neck chops, separable lean and fat, cooked, braised
172637	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, neck chops, separable lean and fat, raw
172638	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, cooked, slow roasted
172639	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried
172640	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, cooked, fast roasted
172641	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, raw
172642	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, cooked, slow roasted
172643	0.00	0.00	0.00	0.00	0.00	0.00		Veal, leg, top round, cap off, cutlet, boneless, raw
172644	0.00	0.00	0.00	0.00	0.00	0.00		Veal, loin, chop, separable lean only, cooked, grilled
172645	0.00	0.00	0.00	0.00	0.00	0.00		Veal, shank, separable lean only, raw
172646	0.00	0.00	0.00	0.00	0.00	0.00		Veal, foreshank, osso buco, separable lean only, cooked, braised
172647	0.00	0.00	0.00	0.00	0.00	0.00		Veal, seam fat only, cooked
172648	0.00	0.00	0.00	0.00	0.00	0.00		Veal, shank, separable lean and fat, raw
172649	0.00	0.00	0.00	0.00	0.00	0.00		Veal, foreshank, osso buco, separable lean and fat, cooked, braised
172650	0.00	0.00	0.00	0.00	0.00	0.00		Veal, loin, chop, separable lean and fat, cooked, grilled
172651	0.00	0.00	0.00	0.00	0.00	0.00		Veal, shoulder, blade chop, separable lean and fat, cooked, grilled
172652	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8" fat, raw
172653	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8" fat, raw
172654	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8" fat, cooked, roasted
172655	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8" fat, raw
172656	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, seam fat, cooked
172657	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, seam fat, raw
172658	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8" fat, cooked, roasted
172659	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8" fat, raw
172660	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8" fat, raw
172661	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean only, trimmed to 0" fat, cooked, grilled
172662	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0" fat, cooked, roasted
172663	0.00	0.00	0.00	0.00	0.00	0.00		Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean and fat, trimmed to 1/8" fat, cooked, roasted
172664	0.00	0.00	0.00	0.00	0.00	0.00	3.90,8.40,4.00	Bagels, cinnamon-raisin
172665	0.00	0.00	0.00	0.00	0.00	0.00		Bagels, cinnamon-raisin, toasted
172666	0.00	0.00	0.00	0.00	0.00	0.00	3.50,8.40,3.90	Bagels, oat bran
172667	0.00	0.00	0.00	0.00	0.00	0.00	4.10,8.80,4.00	Biscuits, plain or buttermilk, frozen, baked
172668	0.00	0.00	0.00	0.00	0.00	0.00		Biscuits, plain or buttermilk, refrigerated dough, higher fat
172669	0.00	0.00	0.00	0.00	0.00	0.00		Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked
172670	0.00	0.00	0.00	0.00	0.00	0.00		Biscuits, plain or buttermilk, prepared from recipe
172671	0.00	0.00	0.00	0.00	0.00	0.00	3.90,8.80,4.00	Biscuits, mixed grain, refrigerated dough
172672	0.00	0.00	0.00	0.00	0.00	0.00	3.80,8.80,3.90	Bread, cracked-wheat
172673	0.00	0.00	0.00	0.00	0.00	0.00		Bread, egg
172674	0.00	0.00	0.00	0.00	0.00	0.00		Bread, egg, toasted
172675	0.00	0.00	0.00	0.00	0.00	0.00		Bread, french or vienna (includes sourdough)
172676	0.00	0.00	0.00	0.00	0.00	0.00	3.70,8.70,4.00	Bread, oat bran
172677	0.00	0.00	0.00	0.00	0.00	0.00		Bread, oat bran, toasted
172678	0.00	0.00	0.00	0.00	0.00	0.00	3.80,8.60,4.10	Bread, oatmeal
172679	0.00	0.00	0.00	0.00	0.00	0.00		Bread, oatmeal, toasted
172680	0.00	0.00	0.00	0.00	0.00	0.00	3.90,8.80,3.90	Bread, raisin, enriched
172681	0.00	0.00	0.00	0.00	0.00	0.00		Bread, raisin, enriched, toasted
172682	0.00	0.00	0.00	0.00	0.00	0.00	3.60,8.60,3.50	Bread, reduced-calorie, oat bran
172683	0.00	0.00	0.00	0.00	0.00	0.00		Bread, reduced-calorie, oat bran, toasted
172684	0.00	0.00	0.00	0.00	0.00	0.00	3.70,8.60,4.10	Bread, rye
172685	0.00	0.00	0.00	0.00	0.00	0.00		Bread, rye, toasted
172686	0.00	0.00	0.00	0.00	0.00	0.00		Bread, wheat
172687	0.00	0.00	0.00	0.00	0.00	0.00		Bread, wheat, toasted
172688	0.00	0.00	0.00	0.00	0.00	0.00		Bread, whole-wheat, commercially prepared
172689	0.00	0.00	0.00	0.00	0.00	0.00		Bread, whole-wheat, commercially prepared, toasted
172690	0.00	0.00	0.00	0.00	0.00	0.00		Bread, whole-wheat, prepared from recipe
172691	0.00	0.00	0.00	0.00	0.00	0.00		Bread, whole-wheat, prepared from recipe, toasted
172692	0.00	0.00	0.00	0.00	0.00	0.00	3.80,8.70,4.10	Bread, stuffing, cornbread, dry mix
172693	0.00	0.00	0.00	0.00	0.00	0.00		Bread, stuffing, cornbread, dry mix, prepared
172694	0.00	0.00	0.00	0.00	0.00	0.00	4.30,8.40,3.90	Cake, angelfood, commercially prepared
172695	0.00	0.00	0.00	0.00	0.00	0.00		Cake, angelfood, dry mix, prepared
172696	0.00	0.00	0.00	0.00	0.00	0.00	4.00,8.80,3.90	Cake, boston cream pie, commercially prepared
172697	0.00	0.00	0.00	0.00	0.00	0.00		Cake, chocolate, prepared from recipe without frosting
172698	0.00	0.00	0.00	0.00	0.00	0.00		Cake, white, prepared from recipe with coconut frosting
172699	0.00	0.00	0.00	0.00	0.00	0.00	4.00,8.80,4.00	Cake, coffeecake, cheese
172700	0.00	0.00	0.00	0.00	0.00	0.00	3.90,8.80,4.00	Cake, coffeecake, cinnamon with crumb topping, commercially prepared, enriched
172701	0.00	0.00	0.00	0.00	0.00	0.00	3.90,8.80,4.00	Cake, gingerbread, dry mix
172702	0.00	0.00	0.00	0.00	0.00	0.00		Cake, gingerbread, prepared from recipe
172703	0.00	0.00	0.00	0.00	0.00	0.00		Cake, pineapple upside-down, prepared from recipe
172704	0.00	0.00	0.00	0.00	0.00	0.00	4.20,8.80,3.90	Cake, pound, commercially prepared, butter (includes fresh and frozen)
172705	0.00	0.00	0.00	0.00	0.00	0.00	4.00,8.80,3.90	Cake, white, dry mix, special dietary (includes lemon-flavored)
172706	0.00	0.00	0.00	0.00	0.00	0.00		Cake, sponge, commercially prepared
172707	0.00	0.00	0.00	0.00	0.00	0.00		Cake, sponge, prepared from recipe
172708	0.00	0.00	0.00	0.00	0.00	0.00	4.10,8.80,4.00	Cake, pudding-type, white, enriched, dry mix
172709	0.00	0.00	0.00	0.00	0.00	0.00		Cake, white, prepared from recipe without frosting
172710	0.00	0.00	0.00	0.00	0.00	0.00		Cake, yellow, prepared from recipe without frosting
172711	0.00	0.00	0.00	0.00	0.00	0.00	4.20,8.80,3.90	Cake, cheesecake, commercially prepared
172712	0.00	0.00	0.00	0.00	0.00	0.00	4.20,8.80,3.90	Cake, cheesecake, prepared from mix, no-bake type
172713	0.00	0.00	0.00	0.00	0.00	0.00	3.90,8.80,3.80	Cookies, brownies, commercially prepared
172714	0.00	0.00	0.00	0.00	0.00	0.00	3.50,8.90,3.90	Cookies, chocolate wafers
172715	0.00	0.00	0.00	0.00	0.00	0.00	4.00,8.80,4.00	Cookies, chocolate chip, commercially prepared, regular, lower fat
172716	0.00	0.00	0.00	0.00	0.00	0.00	3.90,8.80,3.90	Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched
172717	0.00	0.00	0.00	0.00	0.00	0.00	3.80,8.80,3.90	Cookies, chocolate chip, commercially prepared, soft-type
172718	0.00	0.00	0.00	0.00	0.00	0.00	3.50,8.80,3.90	Cookies, chocolate sandwich, with creme filling, regular
172719	0.00	0.00	0.00	0.00	0.00	0.00	2.70,8.80,3.60	Cookies, chocolate sandwich, with creme filling, regular, chocolate-coated
172720	0.00	0.00	0.00	0.00	0.00	0.00	3.60,8.80,3.90	Cookies, chocolate sandwich, with extra creme filling
172721	0.00	0.00	0.00	0.00	0.00	0.00	3.80,8.80,3.80	Cookies, fig bars
172722	0.00	0.00	0.00	0.00	0.00	0.00	4.10,8.80,4.00	Cookies, fortune
172723	0.00	0.00	0.00	0.00	0.00	0.00	3.60,8.80,3.80	Cookies, marshmallow, chocolate-coated (includes marshmallow pies)
172724	0.00	0.00	0.00	0.00	0.00	0.00	4.00,8.80,4.00	Cookies, molasses
172725	0.00	0.00	0.00	0.00	0.00	0.00	3.70,8.80,3.90	Cookies, oatmeal, commercially prepared, regular
172726	0.00	0.00	0.00	0.00	0.00	0.00	3.80,8.80,3.90	Cookies, oatmeal, commercially prepared, soft-type
172727	0.00	0.00	0.00	0.00	0.00	0.00	3.70,8.70,4.00	Cookies, peanut butter, commercially prepared, regular
172728	0.00	0.00	0.00	0.00	0.00	0.00	3.70,8.70,3.90	Cookies, peanut butter, commercially prepared, soft-type
172729	0.00	0.00	0.00	0.00	0.00	0.00	3.80,8.70,4.00	Cookies, peanut butter, refrigerated dough
172730	0.00	0.00	0.00	0.00	0.00	0.00		Cookies, peanut butter, refrigerated dough, baked
172731	0.00	0.00	0.00	0.00	0.00	0.00	3.60,8.80,3.80	Cookies, brownies, dry mix, sugar free
172732	0.00	0.00	0.00	0.00	0.00	0.00	4.00,8.80,3.90	Cookies, chocolate chip, commercially prepared, special dietary
172733	0.00	0.00	0.00	0.00	0.00	0.00	3.30,8.80,3.70	Cookies, chocolate sandwich, with creme filling, special dietary
172734	0.00	0.00	0.00	0.00	0.00	0.00	3.70,8.80,3.90	Cookies, oatmeal, commercially prepared, special dietary
172735	0.00	0.00	0.00	0.00	0.00	0.00		Cookies, sugar, refrigerated dough, baked
172736	0.00	0.00	0.00	0.00	0.00	0.00	4.00,8.80,4.00	Cookies, sugar wafers with creme filling, regular
172737	0.00	0.00	0.00	0.00	0.00	0.00	4.00,8.80,4.00	Cookies, vanilla sandwich with creme filling
172738	0.00	0.00	0.00	0.00	0.00	0.00		Puff pastry, frozen, ready-to-bake, baked
